"","pair","date","label","pair_index","sma14","sma50","sma200","c14vs50","c50vs200","c14vs200","ema","momentum","macd","cci","vhf","rsi"
"X3.3648","EWH US Equity_EWY US Equity",2015-09-01,"act_1",0.618048127328038,1.05001645653786,1.05665189696405,0.981956457432056,0.993720315607013,1.07606797528205,1.06931060801188,1.04046244997723,-0.00968019464866365,-0.792397345577112,-135.967184693057,0.403525725329313,31.2559787009955
"X3.3649","EWH US Equity_EWY US Equity",2015-09-02,"act_1",0.610463360341247,1.0559636263873,1.06873348437593,0.994221868853916,0.988051410220303,1.0749446555706,1.06210058284531,1.04627114822565,-0.012768615890126,-1.18861390487985,-135.762153148822,0.443288326491811,28.7531394017291
"X3.3650","EWH US Equity_EWY US Equity",2015-09-03,"act_1",0.617076476355259,1.03794483957904,1.05650594687972,0.983762999286919,0.982431611146628,1.07394356938158,1.05507611114811,1.03038396166645,-0.000971650972779292,-1.60170012594898,-101.283403501748,0.485197840145771,33.7354382631995
"X3.3651","EWH US Equity_EWY US Equity",2015-09-04,"act_1",0.622863276636183,1.02181359575033,1.04606824228675,0.974978286820967,0.97681351411319,1.07291439863505,1.04803728407334,1.01803622792844,0.012399916294936,-1.99599748966328,-75.9872256473083,0.473708818710871,37.8322519525372
"X3.3652","EWH US Equity_EWY US Equity",2015-09-08,"act_2",0.640728700561578,0.989986877812495,1.01697954447839,0.94822489945538,0.973458004330124,1.07250879518404,1.04404227138636,0.991030300487456,0.0236522242063196,-2.35876090953736,-19.5667393101698,0.434861931933927,48.4321851519024
"X3.3653","EWH US Equity_EWY US Equity",2015-09-09,"act_2",0.636770128787177,0.993396683682449,1.0235313999331,0.954541748754609,0.970558093036891,1.07227515325391,1.04070532795295,0.997565690060727,0.0139068521509941,-2.68689293977774,-25.9239840198128,0.44657416541859,46.538699089195
"X3.3654","EWH US Equity_EWY US Equity",2015-09-10,"act_2",0.62623041501665,1.00640180662046,1.04053982360525,0.970924328090965,0.967192013020221,1.071700227814,1.03653990069366,1.0124411111436,-0.0144982855449287,-2.93311026179342,-57.8607232953604,0.423955872396392,41.8476099592532
"X3.3655","EWH US Equity_EWY US Equity",2015-09-11,"act_2",0.625835001965786,1.00325930487732,1.04115776806037,0.971855358558656,0.963599692241012,1.07130938661953,1.03231339524148,1.01133668329601,-0.0109351268213906,-3.13875078414871,-54.6952697474173,0.425481849262704,41.677874774749
"X3.3656","EWH US Equity_EWY US Equity",2015-09-14,"act_2",0.628914556127464,0.998027560754331,1.03584868344105,0.967438254828964,0.963487791903082,1.0707129661977,1.03161887156382,1.00553328027966,0.00268414111081439,-3.29241733854735,-37.7549685431327,0.422044307218695,43.5966651470679
"X3.3657","EWH US Equity_EWY US Equity",2015-09-15,"act_1",0.622638516943977,1.00585276373644,1.04605840153736,0.977484227693494,0.96156463373189,1.07015373946818,1.02902198852853,1.01357962847645,-0.00319648502180914,-3.37058344312076,-62.5197534693705,0.422722990823311,40.6606960403215
"X3.3658","EWH US Equity_EWY US Equity",2015-09-16,"act_1",0.613933967445182,1.01774828959614,1.06046061704048,0.991591857906936,0.959722853675093,1.06945272753541,1.0263782235409,1.02422374955303,-0.0149805886822821,-3.36183012763236,-105.833250231908,0.405264118440455,36.9445410130753
"X3.3659","EWH US Equity_EWY US Equity",2015-09-17,"act_1",0.603161244186435,1.03237308359294,1.07922249677221,1.00955259300993,0.956589662169395,1.06901067289081,1.0226045584361,1.03684792198663,-0.0194772727575424,-3.27771037568142,-161.546816724004,0.42792956107192,32.9329756322319
"X3.3660","EWH US Equity_EWY US Equity",2015-09-18,"act_1",0.610038260115473,1.01866374348331,1.06651086917536,0.998403784661742,0.955136766933233,1.06821597189427,1.02029234978154,1.02180485018645,-0.00389570732970868,-3.14148188522598,-112.629210366724,0.417318012224207,37.5916814929717
"X3.3661","EWH US Equity_EWY US Equity",2015-09-21,"act_2",0.622841721434336,0.997678801836878,1.04417914392946,0.978245464996603,0.955467084012435,1.06739993313752,1.01986550158997,1.00069341428055,0.0196804772479018,-2.94935303289227,-14.274858752857,0.357017467883117,45.2209484008267
"X3.3662","EWH US Equity_EWY US Equity",2015-09-22,"act_2",0.624489050761746,0.995783749251719,1.04078708815931,0.976098302070351,0.956760283232198,1.06627281898939,1.02016748429909,0.998313208132532,0.0144507906462723,-2.70279782334305,2.24069760594367,0.391426115156633,46.1333747432675
"X3.3663","EWH US Equity_EWY US Equity",2015-09-23,"act_2",0.624283727655342,0.997692539203752,1.04028785935472,0.976763871787425,0.959054294666684,1.06503515271408,1.02142653718143,0.99882267428454,0.00144200622100565,-2.43661600226668,9.15644381564817,0.393417245401737,46.0304616301086
"X3.3664","EWH US Equity_EWY US Equity",2015-09-24,"act_2",0.620252672281606,1.00454236863449,1.04606096853058,0.98352238504174,0.960309579321735,1.06358633462744,1.02137214557843,1.00460553287946,-0.00423637848013947,-2.17516367725967,-24.2546379860099,0.393036713620839,43.9572135742917
"X3.3665","EWH US Equity_EWY US Equity",2015-09-25,"act_2",0.619284766839762,1.00569966204931,1.04672829696567,0.985523868812718,0.960802975294267,1.06210344578126,1.02047215077693,1.00535224895893,-0.0049989608155806,-1.93362743379403,-27.9867190680991,0.35411713103273,43.4511488665584
"X3.3666","EWH US Equity_EWY US Equity",2015-09-28,"act_2",0.622192390187904,0.998871841498731,1.04055413104289,0.981357943843593,0.959942218957525,1.06032068886858,1.01784659487907,1.00056684050243,0.00193971790629788,-1.69531025314393,5.77070198190421,0.314441144988788,45.4816737225931
"X3.3667","EWH US Equity_EWY US Equity",2015-09-29,"act_2",0.619566885061456,1.0011213807347,1.04345112466707,0.985895164828189,0.959432940430367,1.0583793915339,1.01544405171027,1.00416597008751,0.000282118221693994,-1.46160984268514,-20.7454850175744,0.313519785709107,43.9471464498089
"X3.3668","EWH US Equity_EWY US Equity",2015-09-30,"act_2",0.606148903854629,1.02091624325399,1.06473127277607,1.0079500732745,0.958848743676103,1.0563333452788,1.01286390102376,1.02287534925285,-0.0160434863332749,-1.27347698409679,-144.383337405371,0.295305192682956,37.0645020063339
"X3.3669","EWH US Equity_EWY US Equity",2015-10-01,"act_2",0.599176507898966,1.02961827691046,1.07492654044467,1.01996075409093,0.957849897802815,1.05389009933302,1.00946852394154,1.03014108266108,-0.0203903771624893,-1.12013267523694,-189.846254336998,0.219413180516336,34.0779020762299
"X3.3670","EWH US Equity_EWY US Equity",2015-10-02,"act_2",0.610609498835223,1.008198497911,1.05268968975863,1.00134343276063,0.957735700956817,1.05127736930021,1.00684586818678,1.00940578121632,0.00446059498059337,-1.00544470402693,-80.1778510538883,0.238658635509085,42.2896413981837
"X3.3671","EWH US Equity_EWY US Equity",2015-10-05,"act_2",0.606525838256066,1.01308903126379,1.05728492734693,1.00850536683865,0.958198688981555,1.04836817146665,1.00454500746933,1.01404171661857,0.00734933035709939,-0.911827512065638,-99.6396989906222,0.239330124931464,40.3559542221728
"X3.3672","EWH US Equity_EWY US Equity",2015-10-06,"act_2",0.600063117553829,1.02234895126349,1.06669217231102,1.01969912273421,0.958429224289274,1.04608521134234,1.00259863764732,1.02163461305839,-0.010546381281394,-0.853074395645222,-130.131486136538,0.241257842236296,37.438393819335
"X3.3673","EWH US Equity_EWY US Equity",2015-10-07,"act_2",0.59070623099198,1.03703706340583,1.08120415078661,1.03608900830118,0.959150094504682,1.04354369375987,1.00091503248954,1.03277514763776,-0.015819607264086,-0.823867824247224,-172.592920723982,0.277161958262232,33.6457417537526
"X3.3674","EWH US Equity_EWY US Equity",2015-10-08,"act_2",0.593616153204264,1.02997744280815,1.07355010543721,1.03132532138461,0.959412548693924,1.04094225476391,0.998693061686247,1.02401746214765,-0.0064469643495646,-0.826714904840617,-132.132126154743,0.28109041817279,35.823145279103
"X3.3675","EWH US Equity_EWY US Equity",2015-10-09,"act_1",0.58422462562396,1.04181312598802,1.08778892320524,1.04809452186788,0.957734633772747,1.0378729212959,0.994006842179977,1.03508158111654,-0.00648160536801956,-0.890598562212664,-167.555991093617,0.3090122658268,32.1556697503761
"X3.3676","EWH US Equity_EWY US Equity",2015-10-12,"act_1",0.58554851122676,1.03470746620378,1.08238704229798,1.04591541991915,0.955949605611528,1.03487052746736,0.989284072591418,1.02837582074567,-0.00806764197750409,-1.00262684206464,-139.990801775951,0.315676047426611,33.1939585129494
"X3.3677","EWH US Equity_EWY US Equity",2015-10-13,"act_2",0.588965426287384,1.0244212200742,1.07333521994365,1.04003804101376,0.954428030534563,1.03201534714772,0.984984375259642,1.0194216899958,0.00474080066342386,-1.12082647377483,-106.477954091918,0.323201764109952,35.9197774998083
"X3.3678","EWH US Equity_EWY US Equity",2015-10-14,"act_1",0.585376462813789,1.02644633142834,1.07705535770718,1.04655267716747,0.953011675846846,1.029145862607,0.980788023213944,1.02224889321952,-0.000172048412971137,-1.25118363283923,-112.040079169968,0.32889094261367,34.3351061487308
"X3.3679","EWH US Equity_EWY US Equity",2015-10-15,"act_1",0.586679099377063,1.02019749322568,1.07162952877475,1.0443925356296,0.952005768628005,1.02607926829804,0.976833382489336,1.01731525169677,-0.00228632691032127,-1.40833085390303,-93.4509285786493,0.337705317210906,35.4482530400538
"X3.3680","EWH US Equity_EWY US Equity",2015-10-16,"act_1",0.595114793998914,1.00248630770884,1.0537207184247,1.0298242211599,0.951377618547299,1.02320444282995,0.973453806106571,1.0025089189138,0.00973833118512513,-1.58415299316305,-45.83268157731,0.332802460618428,42.2729147642503
"X3.3681","EWH US Equity_EWY US Equity",2015-10-19,"act_2",0.590797971921443,1.00633302480393,1.05838433373188,1.03750379438034,0.950820030806376,1.02012574745716,0.969955994623591,1.00852281405939,0.00411887254438048,-1.75267774488498,-61.3054404832937,0.282407579195383,39.9455243619496
"X3.3682","EWH US Equity_EWY US Equity",2015-10-20,"act_1",0.587397039586243,1.0098792661149,1.0613960459451,1.04361233954242,0.95146318847992,1.01704052906319,0.967676624595764,1.01244706270367,-0.00771775441267109,-1.90219796592632,-73.2336701053324,0.295749384661824,38.1628721472786
"X3.3683","EWH US Equity_EWY US Equity",2015-10-21,"act_1",0.5864135616931,1.0100183401807,1.05954930542444,1.04551265713804,0.953252798156571,1.01342561296658,0.966050801283932,1.01225903819906,-0.00438441022834313,-2.02789429692833,-73.5854268310285,0.294602878555597,37.6397578242476
"X3.3684","EWH US Equity_EWY US Equity",2015-10-22,"act_1",0.590562483033504,1.00049789736994,1.04933659349572,1.03832166804243,0.953457549819093,1.01060839409627,0.963572203261634,1.00446120266721,0.003165443447261,-2.10970899651306,-44.1497951207402,0.263571240517014,41.2955528980259
"X3.3685","EWH US Equity_EWY US Equity",2015-10-23,"act_2",0.599652122555406,0.984513388082171,1.03104644833121,1.02288289979528,0.954868124201047,1.00798092189982,0.962488852124922,0.990670672254759,0.0132385608623065,-2.14460628691184,23.0313372587085,0.258804615991141,48.4286580352384
"X3.3686","EWH US Equity_EWY US Equity",2015-10-26,"act_2",0.590587677386455,0.99847786920046,1.04401332124489,1.03883772664404,0.956384223153274,1.00498210111946,0.961149026062079,1.00509224100286,2.51943529511189e-05,-2.14803265733764,-36.8545885358787,0.258207311647672,42.8385336752292
"X3.3687","EWH US Equity_EWY US Equity",2015-10-27,"act_2",0.592945849686622,0.994776671037532,1.03694380181433,1.03493776208706,0.959335182193077,1.00193831919247,0.961194679988737,1.00094895144615,-0.00670627286878422,-2.09928278615205,-6.50787453162496,0.272935094043821,44.6292166045045
"X3.3688","EWH US Equity_EWY US Equity",2015-10-28,"act_2",0.597326197915464,0.987925364247881,1.02688459225976,1.0275722499943,0.962060753169792,0.999330793786474,0.961416936135981,0.994460901657195,0.00673852052900881,-1.99766484760349,49.1148661105948,0.277633719553605,47.8944703369869
"X3.3689","EWH US Equity_EWY US Equity",2015-10-29,"act_2",0.594961985500526,0.993140184293021,1.02873725246,1.03185490804522,0.965397317845877,0.996978591116915,0.962480457814031,0.998624262827558,0.00201613581390347,-1.87066086465904,25.0936249841957,0.299168252973181,46.3072126233812
"X3.3690","EWH US Equity_EWY US Equity",2015-10-30,"act_1",0.583256554013435,1.01279092473636,1.0467929098654,1.05263698007288,0.967517944754312,0.994448161789762,0.962146441659534,1.01617698206195,-0.014069643902029,-1.73208413483344,-115.191767287836,0.283638501677628,39.3533052314327
"X3.3691","EWH US Equity_EWY US Equity",2015-11-02,"act_1",0.572507928861054,1.02975239197157,1.0634266466226,1.07235966903081,0.968334200804561,0.991669751608355,0.960267736385734,1.03055461934023,-0.0224540566394715,-1.57542165355219,-239.919161057823,0.320153914487365,34.2649182167741
"X3.3692","EWH US Equity_EWY US Equity",2015-11-03,"act_1",0.568232463774543,1.03534534774634,1.06919329642749,1.08039762696439,0.968342535634813,0.989629438035347,0.958300279366003,1.03320084273349,-0.0150240902388917,-1.41637787316886,-244.5309894547,0.347157171469198,32.4666615248682
"X3.3693","EWH US Equity_EWY US Equity",2015-11-04,"act_1",0.583166770567556,1.0084010044088,1.03979058532284,1.05282991078261,0.969811631921742,0.987614974340839,0.957800489975838,1.00584273898151,0.0106588417065018,-1.2447909423748,-56.0877411957958,0.318535369465564,43.6009006024334
"X3.3694","EWH US Equity_EWY US Equity",2015-11-05,"act_1",0.581070108387184,1.010313139284,1.04171140798917,1.05671892692183,0.969858956651175,0.985798003092105,0.956085022747721,1.00820915218463,0.0128376446126409,-1.08128874436501,-73.5517844845793,0.304494220690354,42.5404927974309
"X3.3695","EWH US Equity_EWY US Equity",2015-11-06,"act_1",0.588726321915394,0.996922964882596,1.02665475029684,1.04310572086109,0.971040132619412,0.984228855968058,0.955725718827075,0.99575132891418,0.00555955134783814,-0.915505502427779,15.2962834341429,0.244079426737326,47.5563021549314
"X3.3696","EWH US Equity_EWY US Equity",2015-11-09,"act_1",0.593754079429633,0.989246027896063,1.01681691306988,1.03441819441647,0.97288510368049,0.982984366050791,0.956330846881624,0.989010286739463,0.0126839710424492,-0.766867446545836,69.0394374464558,0.256473577553252,50.6056129734168
"X3.3697","EWH US Equity_EWY US Equity",2015-11-10,"act_1",0.592886089628854,0.991474076267858,1.01728187418564,1.03602869506517,0.974630632302928,0.981905114241692,0.956994802354859,0.991730444693169,0.00415976771346005,-0.656263640408996,54.8406465140995,0.266312488187813,50.0644071666792
"X3.3698","EWH US Equity_EWY US Equity",2015-11-11,"act_1",0.591613062549243,0.993734362300152,1.0185771905442,1.03833537878334,0.975610264519296,0.980971284767079,0.957045654617444,0.994682514978444,-0.00214101688038992,-0.567894046717635,36.9169448573574,0.257062443592656,49.2327853615933
"X3.3699","EWH US Equity_EWY US Equity",2015-11-12,"act_2",0.605206412859704,0.972069945000608,0.995525525488273,1.01515378740455,0.976438996402266,0.980664740495664,0.957559295016674,0.976029096167884,0.0123203232308498,-0.493673596617877,166.375502087681,0.233310996345486,57.3748769973007
"X3.3700","EWH US Equity_EWY US Equity",2015-11-13,"act_2",0.607594497966286,0.97024864335394,0.991300603674445,1.01127266270892,0.978763293149957,0.980250569632747,0.959433275645869,0.975900529218434,0.0159814354170424,-0.424698461293462,171.405711686084,0.254934931205781,58.6301679021763
"X3.3701","EWH US Equity_EWY US Equity",2015-11-16,"act_2",0.606026377633086,0.974300925797886,0.993309989235564,1.01400160416559,0.980862909218997,0.979594100398833,0.960847519170965,0.981302286720878,0.000819964773381643,-0.350742935987909,136.242861031984,0.268478397407962,57.4340811401018
"X3.3702","EWH US Equity_EWY US Equity",2015-11-17,"act_2",0.609860453551856,0.969643729669382,0.986052934242048,1.00783186426525,0.983358698095372,0.978390314103558,0.962108625505997,0.978448623492233,0.0022659555855703,-0.266824428428208,146.621312440152,0.282155359785842,59.6040114759126
"X3.3703","EWH US Equity_EWY US Equity",2015-11-18,"act_2",0.603656194136499,0.98063829281042,0.995090279607322,1.01837101989202,0.985476707899705,0.977139235278744,0.962947956742132,0.990037602225838,-0.00237018349658691,-0.152898604029694,86.7087179433996,0.288385457033898,54.7409471967163
"X3.3704","EWH US Equity_EWY US Equity",2015-11-19,"act_2",0.596585687910641,0.993856327213669,1.00588989750915,1.03055929805207,0.988036891189305,0.976062124140212,0.964385386743124,1.00153499718948,-0.0132747656412153,-0.0139218848110172,28.3347754190864,0.277344175271215,49.7584547479378
"X3.3705","EWH US Equity_EWY US Equity",2015-11-20,"act_2",0.601411002543883,0.989315066404616,0.997007094887111,1.02237977335399,0.992284880898098,0.975182726489545,0.967659075608561,0.994366110761504,-0.00224519159261571,0.125670075632127,64.8984863546705,0.2747659409066,52.9086351825178
"X3.3706","EWH US Equity_EWY US Equity",2015-11-23,"act_2",0.59956411540723,0.996095205980012,0.99909919935444,1.02561846763329,0.996993298186638,0.974143144730955,0.971214186771217,0.997771920702004,0.00297842749658983,0.291680598805921,46.1988739123191,0.277962113666979,51.5756762306004
"X3.3707","EWH US Equity_EWY US Equity",2015-11-24,"act_1",0.590024916215711,1.01302977578419,1.01414658805983,1.04213621584248,0.998898766422139,0.973142064005497,0.972070407288585,1.0120495698227,-0.0113860863281716,0.452551888588001,-25.108043333718,0.263471720203798,45.2364663090564
"X3.3708","EWH US Equity_EWY US Equity",2015-11-25,"act_1",0.58772343165897,1.01780533791061,1.01722598203577,1.04608334268407,1.00056954490455,0.972413899093105,0.972967732474446,1.01387766151824,-0.0118406837482602,0.594983071900093,-38.4066295903437,0.274114095765595,43.8365333579799
"X3.3709","EWH US Equity_EWY US Equity",2015-11-27,"act_1",0.579082706141627,1.03180290124807,1.03157280961475,1.06155154099061,1.00022304933901,0.971759514052532,0.971976264369815,1.02513865215582,-0.0109422100740838,0.715175663215001,-90.7865687486929,0.266525512503492,38.9614653964853
"X3.3710","EWH US Equity_EWY US Equity",2015-11-30,"act_1",0.58818701510134,1.01515598521776,1.0148625079231,1.04507645335696,1.00028917936407,0.971089248698693,0.971370067670087,1.0080348194313,0.000463583442369742,0.830149823212367,-29.7654086657845,0.257135890735148,45.8008693323232
"X3.3711","EWH US Equity_EWY US Equity",2015-12-01,"act_1",0.585598571759183,1.01875424665847,1.01807640085095,1.0496067682614,1.0006658103527,0.969959828419667,0.970605637715129,1.01082510124284,0.00651586561755524,0.900577168434057,-56.9190009719543,0.254611704973753,44.2816708628643
"X3.3712","EWH US Equity_EWY US Equity",2015-12-02,"act_1",0.595236851990035,1.00269308246679,1.0006084809994,1.03259979625507,1.00208333379836,0.969018669796662,0.971037459142695,0.995196476483015,0.00704983688869509,0.910182405701904,7.79020736966915,0.246340839287994,50.8227659250518
"X3.3713","EWH US Equity_EWY US Equity",2015-12-03,"act_1",0.597886480936269,0.997374987816518,0.995291106830798,1.02802954788886,1.00209374018457,0.968154182800201,0.970181246117593,0.992014624470058,0.0122879091770864,0.867272255343514,25.8772296704691,0.256100809899332,52.4745335818037
"X3.3714","EWH US Equity_EWY US Equity",2015-12-04,"act_1",0.603792910162553,0.98716872891572,0.985009747742371,1.01805400108763,1.00219183736841,0.967541747972157,0.969662442130859,0.984669124951745,0.00855605817251825,0.792403461878318,72.763885955896,0.261175056007511,56.0206900810108
"X3.3715","EWH US Equity_EWY US Equity",2015-12-07,"act_2",0.613432726842854,0.972518221627054,0.969339970477706,1.00222584917914,1.00327877859796,0.967187157736585,0.970358350289591,0.973302763972438,0.0155462459065846,0.693810267869994,144.187371988165,0.271197854867787,61.1197385577942
"X3.3716","EWH US Equity_EWY US Equity",2015-12-08,"act_2",0.610928051371542,0.976630161677267,0.972945297268881,1.00650396763469,1.00378732948166,0.966658183728101,0.97031923676602,0.980320685738111,0.00713514120898884,0.595020037226119,107.358998549346,0.274284621642273,59.1991961090168
"X3.3717","EWH US Equity_EWY US Equity",2015-12-09,"act_2",0.610963943816975,0.977427145656724,0.972606520794466,1.00666359879819,1.00495639784352,0.966168362455559,0.970957077243709,0.982894681989716,-0.00246878302587894,0.493070994041122,96.6320521578238,0.278215452961063,59.2189720365064
"X3.3718","EWH US Equity_EWY US Equity",2015-12-10,"act_2",0.606657736313473,0.985551061074792,0.979527098734327,1.01399409592168,1.00614986798043,0.966008680596877,0.971949506450492,0.991221977858184,-0.00427031505806919,0.390803332659064,55.8279607398559,0.291490973878195,55.728969508783
"X3.3719","EWH US Equity_EWY US Equity",2015-12-11,"act_2",0.607675089774718,0.984637383699566,0.97816690862505,1.01248173856631,1.00661489876366,0.966108198662575,0.972498906591469,0.990954167018104,-0.00328885404225709,0.301966409201977,62.4228937962825,0.311008559271187,56.3829766610301
"X3.3720","EWH US Equity_EWY US Equity",2015-12-14,"act_2",0.604324272598232,0.990659566244365,0.983382575274678,1.01825308415732,1.00739995923525,0.965754575728586,0.972901120220233,0.996922244808799,-0.00233346371524112,0.24261101398155,36.8467746198827,0.237864855824259,53.5756443817129
"X3.3721","EWH US Equity_EWY US Equity",2015-12-15,"act_2",0.598269746940885,1.00166946650353,0.993058466854161,1.02867718176845,1.00867119100917,0.965374253900472,0.973745198451377,1.00607633659691,-0.00940534283383243,0.228775001459652,-10.9829471458494,0.253449503314748,48.8434137397274
"X3.3722","EWH US Equity_EWY US Equity",2015-12-16,"act_1",0.590023769943697,1.01594694765968,1.00659682027186,1.04311460288805,1.00928885051047,0.964991591034111,0.97395525366709,1.0174520030647,-0.0143005026545345,0.236753239035945,-73.9334157445598,0.242449023992856,43.2413913753494
"X3.3723","EWH US Equity_EWY US Equity",2015-12-17,"act_2",0.601681393992927,0.998945698024029,0.987458744614501,1.02312422822305,1.01163284387543,0.965140612816401,0.976367942883129,0.998040285497762,0.00341164705204133,0.27742784682304,28.3585096986159,0.235789681632299,51.6791319056495
"X3.3724","EWH US Equity_EWY US Equity",2015-12-18,"act_2",0.60083914527507,1.00185010984694,0.989083381941614,1.02476524198578,1.01290763563358,0.965180454427763,0.977638652054168,0.999514082318787,0.0108153753313723,0.318215730032312,19.0814849861287,0.242764472362253,51.0882099749111
"X3.3725","EWH US Equity_EWY US Equity",2015-12-21,"act_1",0.592798927237448,1.01630594644859,1.00278774560895,1.03877499577509,1.01348062029959,0.965356068145165,0.978369666753737,1.01132788551909,-0.00888246675547866,0.357651488596122,-46.7290627386858,0.231052683231822,45.714424709763
"X3.3726","EWH US Equity_EWY US Equity",2015-12-22,"act_1",0.591830709162454,1.01755750345527,1.00464057474137,1.0405409821303,1.0128572636211,0.965498324424052,0.9779119909069,1.01125140375619,-0.00900843611261537,0.402729701526206,-50.0655833131646,0.231527377687054,45.0992213357747
"X3.3727","EWH US Equity_EWY US Equity",2015-12-23,"act_1",0.593228525890782,1.01459899775562,1.00241707848032,1.03816909480012,1.0121525456188,0.965562434386781,0.977296475918463,1.00768612442817,0.000429598653333918,0.442283190916254,-40.5991337894206,0.252263657490897,46.2243770519863
"X3.3728","EWH US Equity_EWY US Equity",2015-12-24,"act_1",0.597866205305652,1.00602062202216,0.995059087409569,1.0302638516976,1.01101596352547,0.965829370573353,0.976468911691419,0.999886857076281,0.00603549614319732,0.460410542832772,-5.87428995788264,0.248163785521111,49.89350868974
"X3.3729","EWH US Equity_EWY US Equity",2015-12-28,"act_1",0.598802939798648,1.00270173550024,0.993907407423585,1.02877411961009,1.00884823677837,0.96610848628296,0.97465684292318,0.998546330371576,0.00557441390786617,0.4541321959917,-7.18604144909191,0.249300968119011,50.6262894888585
"X3.3730","EWH US Equity_EWY US Equity",2015-12-29,"act_1",0.601721150355805,0.996745935916104,0.989306764816282,1.02396377344654,1.0075195797344,0.96615406762526,0.973419140172487,0.99454312698112,0.00385494505015327,0.41371943495824,17.0791687671237,0.250969171407036,52.935473681744
"X3.3731","EWH US Equity_EWY US Equity",2015-12-30,"act_1",0.607101889747953,0.987457394368954,0.981075653023977,1.0152577629544,1.0065048412172,0.966331594617948,0.972617428204097,0.987631365691829,0.0082989499493048,0.362845711752494,69.9430005038446,0.252488350172586,56.9349049440687
"X3.3732","EWH US Equity_EWY US Equity",2015-12-31,"act_2",0.609346091556616,0.984135754460278,0.978182796665382,1.01194174897943,1.00608573143505,0.966639431224087,0.97252213919705,0.986128091334114,0.00762494120081136,0.294221999625413,87.0212120758281,0.261774959012434,58.5182172627039
"X3.3733","EWH US Equity_EWY US Equity",2016-01-04,"act_2",0.61038027125945,0.982784881878035,0.977310745867366,1.01053483219531,1.0056012235963,0.96712227498802,0.97253934309519,0.986529637865894,0.00327838151149673,0.22776021315686,88.4460920567679,0.269563044159614,59.2615184109112
"X3.3734","EWH US Equity_EWY US Equity",2016-01-05,"act_2",0.609943680736389,0.984146418832094,0.978645801200352,1.01161228275315,1.00562064193705,0.967411940211836,0.972849416333392,0.988937679634951,0.000597589179773261,0.175157642414043,76.0265893662786,0.272579781164969,58.7826463464287
"X3.3735","EWH US Equity_EWY US Equity",2016-01-06,"act_2",0.611141197679659,0.983722388061939,0.97710415512987,1.01002037729602,1.00677331367114,0.967410338537653,0.973962912209271,0.988733228713004,0.00076092642020964,0.121475121099492,91.8723850457273,0.291902016783047,59.7435379054179
"X3.3736","EWH US Equity_EWY US Equity",2016-01-07,"act_2",0.609000840250782,0.989405504265441,0.981142926888366,1.01392247969434,1.00842137995458,0.967670553259799,0.975819674659657,0.993247081161407,-0.000942840485606999,0.0876243948238331,70.5430273672542,0.292302247957711,57.1778070930462
"X3.3737","EWH US Equity_EWY US Equity",2016-01-08,"act_2",0.602259200867581,1.00054935565611,0.992435039670177,1.02552787542518,1.00817616837534,0.967730925167408,0.975643256153601,1.00378335216502,-0.00888199681207857,0.0681040974292907,0.175281250077103,0.240745876970009,49.9075422368877
"X3.3738","EWH US Equity_EWY US Equity",2016-01-11,"act_2",0.592400027915416,1.01618371522909,1.00878558802173,1.04272223884754,1.00733369637235,0.967453795880183,0.974548808273444,1.01775720272476,-0.0166008123353661,0.0668266500579327,-105.460966357547,0.239184232842214,41.5807982758887
"X3.3739","EWH US Equity_EWY US Equity",2016-01-12,"act_2",0.594483576723007,1.01282460432975,1.00523389665925,1.03916951697375,1.0075511855457,0.967343518299757,0.97464810869287,1.01229814086974,-0.00777562414457333,0.0812104170933499,-73.2072680538996,0.202034213013602,43.7179094963954
"X3.3740","EWH US Equity_EWY US Equity",2016-01-13,"act_2",0.592554350837659,1.01620936748648,1.00882053675014,1.04261167352821,1.00732422712184,0.967589911338982,0.974676759610433,1.01351476505815,0.000154322922242267,0.10036865511057,-85.0619697696078,0.216434475397031,42.1792776074976
"X3.3741","EWH US Equity_EWY US Equity",2016-01-14,"act_2",0.590048367615807,1.02014031550636,1.01369962170666,1.04708426776867,1.00635365118205,0.968116562258013,0.974267637198167,1.01544334512792,-0.00443520910719997,0.12190656481672,-101.246336559189,0.216722308473482,40.2001109925322
"X3.3742","EWH US Equity_EWY US Equity",2016-01-15,"act_2",0.595849071000725,1.00996724870465,1.00475803072045,1.03692489967354,1.00518454973727,0.968978593374294,0.974002311085997,1.00481677051831,0.00329472016306631,0.140945035990738,-46.5639467743439,0.216934648383127,46.462350869374
"X3.3743","EWH US Equity_EWY US Equity",2016-01-19,"act_2",0.582231857878602,1.03155536758429,1.02822515262699,1.06116236766931,1.00323879935129,0.968961191947779,0.972099462827683,1.02454173021607,-0.00781650973720549,0.127199694029468,-163.834547906694,0.258383784160385,36.7366460432908
"X3.3744","EWH US Equity_EWY US Equity",2016-01-20,"act_2",0.58098034224513,1.03122751032227,1.03043700806677,1.06345344906205,1.00076715243078,0.968953562542489,0.969696897623308,1.02318224236696,-0.0148687287555953,0.0961747322430784,-151.212987886294,0.272622975595118,35.9909767397319
"X3.3745","EWH US Equity_EWY US Equity",2016-01-21,"act_2",0.572602408591916,1.04201214363185,1.04495048984091,1.07887081142474,0.997188052221013,0.968559422291688,0.965835883775358,1.03306572304355,-0.00962944928668585,0.0338724081262285,-191.309170658188,0.323925728483044,31.3967098377157
