"","date","PX_LAST","PX_VOLUME","TOT_RETURN_INDEX_NET_DVDS","etf"
"5056",2019-01-14,103.94,2948145,110.0823,"XLY US Equity"
"5057",2019-01-15,104.88,3766806,111.0778,"XLY US Equity"
"5058",2019-01-16,104.64,4493973,110.8236,"XLY US Equity"
"5059",2019-01-17,105.35,4395957,111.5756,"XLY US Equity"
"5060",2019-01-18,106.81,5798123,113.1219,"XLY US Equity"
"5061",2019-01-22,105.21,9243681,111.4273,"XLY US Equity"
"5062",2019-01-23,105.42,6104331,111.6497,"XLY US Equity"
"5063",2019-01-24,105.86,3965227,112.1157,"XLY US Equity"
"5064",2019-01-25,107.03,4392949,113.3549,"XLY US Equity"
"5065",2019-01-28,106.41,5901025,112.6982,"XLY US Equity"
"5066",2019-01-29,105.72,2882308,111.9675,"XLY US Equity"
"5067",2019-01-30,107.8,5900514,114.1704,"XLY US Equity"
"5068",2019-01-31,108.78,5599090,115.2083,"XLY US Equity"
"5069",2019-02-01,107.19,5636382,113.5243,"XLY US Equity"
"5070",2019-02-04,107.89,3604799,114.2657,"XLY US Equity"
"5071",2019-02-05,108.9,4162383,115.3354,"XLY US Equity"
"5072",2019-02-06,108.45,2915949,114.8588,"XLY US Equity"
"5073",2019-02-07,107.56,4521237,113.9162,"XLY US Equity"
"5074",2019-02-08,107.13,3323286,113.4608,"XLY US Equity"
"5075",2019-02-11,107.32,3057904,113.662,"XLY US Equity"
"5076",2019-02-12,108.97,3876944,115.4095,"XLY US Equity"
"5077",2019-02-13,109.71,3480557,116.1932,"XLY US Equity"
"5078",2019-02-14,109.31,4167348,115.7696,"XLY US Equity"
"5079",2019-02-15,110.06,3610515,116.5639,"XLY US Equity"
"5080",2019-02-19,110.51,4919423,117.0405,"XLY US Equity"
"5081",2019-02-20,110.73,6601747,117.2735,"XLY US Equity"
"5082",2019-02-21,110.51,2993430,117.0405,"XLY US Equity"
"5083",2019-02-22,111.11,7108279,117.676,"XLY US Equity"
"5084",2019-02-25,110.74,3991446,117.2841,"XLY US Equity"
"5085",2019-02-26,110.89,7175152,117.443,"XLY US Equity"
"5086",2019-02-27,110.81,3102228,117.3582,"XLY US Equity"
"5087",2019-02-28,110.21,4053410,116.7228,"XLY US Equity"
"5088",2019-03-01,111.1,4855991,117.6654,"XLY US Equity"
"5089",2019-03-04,110.75,5658849,117.2947,"XLY US Equity"
"5090",2019-03-05,111.03,5149252,117.5912,"XLY US Equity"
"5091",2019-03-06,110.51,3769555,117.0405,"XLY US Equity"
"5092",2019-03-07,109.17,7076275,115.6213,"XLY US Equity"
"5093",2019-03-08,108.41,5806915,114.8164,"XLY US Equity"
"5094",2019-03-11,109.9,4562262,116.3945,"XLY US Equity"
"5095",2019-03-12,110.21,8634046,116.7228,"XLY US Equity"
"5096",2019-03-13,110.6,4852050,117.1358,"XLY US Equity"
"5097",2019-03-14,110.27,4901695,116.7863,"XLY US Equity"
"5098",2019-03-15,110.6,5427955,117.5334,"XLY US Equity"
"5099",2019-03-18,111.67,5485631,118.6705,"XLY US Equity"
"5100",2019-03-19,112.23,7016654,119.2656,"XLY US Equity"
"5101",2019-03-20,112.39,9949399,119.4356,"XLY US Equity"
"5102",2019-03-21,113.93,5731484,121.0721,"XLY US Equity"
"5103",2019-03-22,111.67,8758893,118.6705,"XLY US Equity"
"5104",2019-03-25,112.33,7461877,119.3718,"XLY US Equity"
"5105",2019-03-26,112.81,5440650,119.8819,"XLY US Equity"
"5106",2019-03-27,112.58,4427768,119.6375,"XLY US Equity"
"5107",2019-03-28,113.26,6928435,120.3601,"XLY US Equity"
"5108",2019-03-29,113.85,4599934,120.9871,"XLY US Equity"
"5109",2019-04-01,115.1,4977726,122.3155,"XLY US Equity"
"5110",2019-04-02,115.08,3631791,122.2942,"XLY US Equity"
"5111",2019-04-03,115.89,4211309,123.155,"XLY US Equity"
"5112",2019-04-04,116.83,3073869,124.1539,"XLY US Equity"
"5113",2019-04-05,117.52,2946748,124.8872,"XLY US Equity"
"5114",2019-04-08,117.94,3231419,125.3335,"XLY US Equity"
"5115",2019-04-09,116.88,4456471,124.2071,"XLY US Equity"
"5116",2019-04-10,117.44,3406876,124.8022,"XLY US Equity"
"5117",2019-04-11,117.59,2165418,124.9616,"XLY US Equity"
"5118",2019-04-12,118.32,4538867,125.7373,"XLY US Equity"
"5119",2019-04-15,118.56,2432718,125.9924,"XLY US Equity"
"5120",2019-04-16,119.08,3014556,126.545,"XLY US Equity"
"5121",2019-04-17,119.31,2781367,126.7894,"XLY US Equity"
"5122",2019-04-18,119.27,3071288,126.7469,"XLY US Equity"
"5123",2019-04-22,118.82,2764755,126.2687,"XLY US Equity"
"5124",2019-04-23,120.24,4099784,127.7777,"XLY US Equity"
"5125",2019-04-24,120.35,2181383,127.8946,"XLY US Equity"
"5126",2019-04-25,119.72,2820071,127.2251,"XLY US Equity"
"5127",2019-04-26,120.67,4236856,128.2347,"XLY US Equity"
"5128",2019-04-29,120.25,3700251,127.7883,"XLY US Equity"
"5129",2019-04-30,120.07,4339764,127.597,"XLY US Equity"
"5130",2019-05-01,118.61,4561464,126.0455,"XLY US Equity"
"5131",2019-05-02,118.7,10408526,126.1412,"XLY US Equity"
"5132",2019-05-03,120.1,3502942,127.6289,"XLY US Equity"
"5133",2019-05-06,119.37,3814048,126.8532,"XLY US Equity"
"5134",2019-05-07,117.56,6578626,124.9297,"XLY US Equity"
"5135",2019-05-08,117.6,7152701,124.9722,"XLY US Equity"
"5136",2019-05-09,117.12,6383047,124.4621,"XLY US Equity"
"5137",2019-05-10,117.29,6820805,124.6428,"XLY US Equity"
"5138",2019-05-13,113.8,7642191,120.934,"XLY US Equity"
"5139",2019-05-14,114.95,4595948,122.1561,"XLY US Equity"
"5140",2019-05-15,115.73,4156782,122.985,"XLY US Equity"
"5141",2019-05-16,116.8,3615889,124.1221,"XLY US Equity"
"5142",2019-05-17,115.91,3674507,123.1763,"XLY US Equity"
"5143",2019-05-20,115.09,3538433,122.3049,"XLY US Equity"
"5144",2019-05-21,115.89,3660299,123.155,"XLY US Equity"
"5145",2019-05-22,114.7,3945431,121.8904,"XLY US Equity"
"5146",2019-05-23,113.28,4956488,120.3814,"XLY US Equity"
"5147",2019-05-24,113.43,2632546,120.5408,"XLY US Equity"
"5148",2019-05-28,112.68,4117968,119.7438,"XLY US Equity"
"5149",2019-05-29,111.68,4768721,118.6811,"XLY US Equity"
"5150",2019-05-30,112.41,3897644,119.4568,"XLY US Equity"
"5151",2019-05-31,110.94,4252246,117.8947,"XLY US Equity"
"5152",2019-06-03,110.01,8065586,116.9064,"XLY US Equity"
"5153",2019-06-04,112.99,5739530,120.0732,"XLY US Equity"
"5154",2019-06-05,113.55,5258624,120.6683,"XLY US Equity"
"5155",2019-06-06,114.13,3659817,121.2847,"XLY US Equity"
"5156",2019-06-07,115.78,4044915,123.0381,"XLY US Equity"
"5157",2019-06-10,116.76,3729915,124.0795,"XLY US Equity"
"5158",2019-06-11,117.21,5029539,124.5578,"XLY US Equity"
"5159",2019-06-12,117.18,2792922,124.5259,"XLY US Equity"
"5160",2019-06-13,118.23,3846360,125.6417,"XLY US Equity"
"5161",2019-06-14,118.49,2547213,125.918,"XLY US Equity"
"5162",2019-06-17,118.54,2682356,125.9711,"XLY US Equity"
"5163",2019-06-18,119.44,4398769,126.9276,"XLY US Equity"
"5164",2019-06-19,119.66,3065283,127.1613,"XLY US Equity"
"5165",2019-06-20,120.49,4188593,128.0434,"XLY US Equity"
"5166",2019-06-21,119.52,5221239,127.4524,"XLY US Equity"
"5167",2019-06-24,118.88,2890305,126.7699,"XLY US Equity"
"5168",2019-06-25,117.74,3197210,125.5542,"XLY US Equity"
"5169",2019-06-26,118.12,2438103,125.9595,"XLY US Equity"
"5170",2019-06-27,118.86,1954508,126.7486,"XLY US Equity"
"5171",2019-06-28,119.2,6663696,127.1111,"XLY US Equity"
"5172",2019-07-01,120.25,4149736,128.2308,"XLY US Equity"
"5173",2019-07-02,120.51,9008528,128.5081,"XLY US Equity"
"5174",2019-07-03,121.56,1809553,129.6278,"XLY US Equity"
"5175",2019-07-05,121.7,3377531,129.7771,"XLY US Equity"
"5176",2019-07-08,121.85,5074579,129.937,"XLY US Equity"
"5177",2019-07-09,121.98,1933470,130.0756,"XLY US Equity"
"5178",2019-07-10,122.42,2385061,130.5449,"XLY US Equity"
"5179",2019-07-11,122.67,1976179,130.8114,"XLY US Equity"
"5180",2019-07-12,124.08,2487718,132.315,"XLY US Equity"
"5181",2019-07-15,124.48,1996598,132.7416,"XLY US Equity"
"5182",2019-07-16,124.32,2051749,132.571,"XLY US Equity"
"5183",2019-07-17,123.13,2299627,131.302,"XLY US Equity"
"5184",2019-07-18,122.97,2323053,131.1314,"XLY US Equity"
"5185",2019-07-19,122.16,2064128,130.2676,"XLY US Equity"
"5186",2019-07-22,122.23,2017022,130.3422,"XLY US Equity"
"5187",2019-07-23,123.06,2429207,131.2273,"XLY US Equity"
"5188",2019-07-24,123.68,2116785,131.8885,"XLY US Equity"
"5189",2019-07-25,122.99,2399525,131.1527,"XLY US Equity"
"5190",2019-07-26,123.55,2140166,131.7498,"XLY US Equity"
"5191",2019-07-29,122.95,2205413,131.11,"XLY US Equity"
"5192",2019-07-30,122.12,2165182,130.2249,"XLY US Equity"
"5193",2019-07-31,120.72,4301714,128.732,"XLY US Equity"
"5194",2019-08-01,119.08,6631779,126.9832,"XLY US Equity"
"5195",2019-08-02,118.1,5550186,125.9381,"XLY US Equity"
"5196",2019-08-05,114.93,6890823,122.5577,"XLY US Equity"
"5197",2019-08-06,116.68,4447830,124.4239,"XLY US Equity"
"5198",2019-08-07,117.15,5844916,124.9251,"XLY US Equity"
"5199",2019-08-08,119.41,4669197,127.3351,"XLY US Equity"
"5200",2019-08-09,118.29,3976369,126.1407,"XLY US Equity"
"5201",2019-08-12,116.57,3201285,124.3066,"XLY US Equity"
"5202",2019-08-13,118.49,4642874,126.354,"XLY US Equity"
"5203",2019-08-14,114.78,6406512,122.3978,"XLY US Equity"
"5204",2019-08-15,114.59,5055419,122.1952,"XLY US Equity"
"5205",2019-08-16,115.89,3980350,123.5815,"XLY US Equity"
"5206",2019-08-19,117.35,3122723,125.1384,"XLY US Equity"
"5207",2019-08-20,117.38,3267072,125.1704,"XLY US Equity"
"5208",2019-08-21,119.64,4670547,127.5803,"XLY US Equity"
"5209",2019-08-22,119.67,2952113,127.6123,"XLY US Equity"
"5210",2019-08-23,116.49,7691828,124.2213,"XLY US Equity"
"5211",2019-08-26,117.64,3453022,125.4476,"XLY US Equity"
"5212",2019-08-27,117.06,3348097,124.8291,"XLY US Equity"
"5213",2019-08-28,118.52,3891185,126.386,"XLY US Equity"
"5214",2019-08-29,120.3,2939487,128.2841,"XLY US Equity"
"5215",2019-08-30,119.58,3413757,127.5164,"XLY US Equity"
"5216",2019-09-03,119.09,4322516,126.9938,"XLY US Equity"
"5217",2019-09-04,120.27,4172500,128.2522,"XLY US Equity"
"5218",2019-09-05,122.57,3671890,130.7048,"XLY US Equity"
"5219",2019-09-06,122.87,3493456,131.0247,"XLY US Equity"
"5220",2019-09-09,123.34,3259252,131.5259,"XLY US Equity"
"5221",2019-09-10,122.85,3650572,131.0034,"XLY US Equity"
"5222",2019-09-11,123.08,3408853,131.2487,"XLY US Equity"
"5223",2019-09-12,123.67,3343189,131.8778,"XLY US Equity"
"5224",2019-09-13,123.42,2014872,131.6112,"XLY US Equity"
"5225",2019-09-16,121.84,3401308,129.9264,"XLY US Equity"
"5226",2019-09-17,122.58,2256638,130.7155,"XLY US Equity"
"5227",2019-09-18,122.52,2980523,130.6515,"XLY US Equity"
"5228",2019-09-19,122.19,2268844,130.2996,"XLY US Equity"
"5229",2019-09-20,120.39,3815158,128.8113,"XLY US Equity"
"5230",2019-09-23,120.81,2237796,129.2607,"XLY US Equity"
"5231",2019-09-24,119.52,5363060,127.8805,"XLY US Equity"
"5232",2019-09-25,120.61,3256470,129.0467,"XLY US Equity"
"5233",2019-09-26,120.09,3020459,128.4903,"XLY US Equity"
"5234",2019-09-27,119.67,3557054,128.041,"XLY US Equity"
"5235",2019-09-30,120.7,2494186,129.143,"XLY US Equity"
"5236",2019-10-01,119.69,3636896,128.0624,"XLY US Equity"
"5237",2019-10-02,117.54,5504988,125.762,"XLY US Equity"
"5238",2019-10-03,118.11,7231831,126.3718,"XLY US Equity"
"5239",2019-10-04,119.22,3189184,127.5595,"XLY US Equity"
"5240",2019-10-07,118.7,2760797,127.0031,"XLY US Equity"
"5241",2019-10-08,117.45,2944897,125.6657,"XLY US Equity"
"5242",2019-10-09,118.45,3048708,126.7356,"XLY US Equity"
"5243",2019-10-10,119.24,3274375,127.5809,"XLY US Equity"
"5244",2019-10-11,120.59,5315850,129.0253,"XLY US Equity"
"5245",2019-10-14,120.53,1575535,128.9611,"XLY US Equity"
"5246",2019-10-15,121.59,2556820,130.0953,"XLY US Equity"
"5247",2019-10-16,122.09,3072809,130.6302,"XLY US Equity"
"5248",2019-10-17,122.41,2307071,130.9726,"XLY US Equity"
"5249",2019-10-18,122.17,2061372,130.7158,"XLY US Equity"
"5250",2019-10-21,122.6,2410230,131.1759,"XLY US Equity"
"5251",2019-10-22,121.82,2747944,130.3414,"XLY US Equity"
"5252",2019-10-23,121.26,1887637,129.7422,"XLY US Equity"
"5253",2019-10-24,121.2,2203784,129.678,"XLY US Equity"
"5254",2019-10-25,121.06,2737404,129.5282,"XLY US Equity"
"5255",2019-10-28,121.44,2057940,129.9348,"XLY US Equity"
"5256",2019-10-29,120.75,2306907,129.1965,"XLY US Equity"
"5257",2019-10-30,121.5,2902071,129.999,"XLY US Equity"
"5258",2019-10-31,120.85,3126995,129.3035,"XLY US Equity"
"5259",2019-11-01,121.65,3214889,130.1595,"XLY US Equity"
"5260",2019-11-04,121.71,4765942,130.2237,"XLY US Equity"
"5261",2019-11-05,121.89,2154532,130.4163,"XLY US Equity"
"5262",2019-11-06,122.02,3611577,130.5553,"XLY US Equity"
"5263",2019-11-07,121.29,3833565,129.7743,"XLY US Equity"
"5264",2019-11-08,121.34,2074719,129.8278,"XLY US Equity"
"5265",2019-11-11,121.09,1862828,129.5603,"XLY US Equity"
"5266",2019-11-12,121.01,2194507,129.4747,"XLY US Equity"
"5267",2019-11-13,120.63,2494867,129.0681,"XLY US Equity"
"5268",2019-11-14,121.15,1979897,129.6245,"XLY US Equity"
"5269",2019-11-15,121.37,2268382,129.8599,"XLY US Equity"
"5270",2015-01-02,26.78,550727,26.78,"EIDO US Equity"
"5271",2015-01-05,26.27,914715,26.27,"EIDO US Equity"
"5272",2015-01-06,26.25,568640,26.25,"EIDO US Equity"
"5273",2015-01-07,26.65,632980,26.65,"EIDO US Equity"
"5274",2015-01-08,26.71,475326,26.71,"EIDO US Equity"
"5275",2015-01-09,26.63,401221,26.63,"EIDO US Equity"
"5276",2015-01-12,26.49,294262,26.49,"EIDO US Equity"
"5277",2015-01-13,26.7,522346,26.7,"EIDO US Equity"
"5278",2015-01-14,26.4,604936,26.4,"EIDO US Equity"
"5279",2015-01-15,26.55,459202,26.55,"EIDO US Equity"
"5280",2015-01-16,26.74,623071,26.74,"EIDO US Equity"
"5281",2015-01-20,26.67,692406,26.67,"EIDO US Equity"
"5282",2015-01-21,27.43,975798,27.43,"EIDO US Equity"
"5283",2015-01-22,28.27,1541064,28.27,"EIDO US Equity"
"5284",2015-01-23,28.05,1035803,28.05,"EIDO US Equity"
"5285",2015-01-26,27.71,1110874,27.71,"EIDO US Equity"
"5286",2015-01-27,27.4,707721,27.4,"EIDO US Equity"
"5287",2015-01-28,27.27,439544,27.27,"EIDO US Equity"
"5288",2015-01-29,27.4,405956,27.4,"EIDO US Equity"
"5289",2015-01-30,26.61,1189259,26.61,"EIDO US Equity"
"5290",2015-02-02,26.94,708406,26.94,"EIDO US Equity"
"5291",2015-02-03,27.5,689423,27.5,"EIDO US Equity"
"5292",2015-02-04,27.53,420098,27.53,"EIDO US Equity"
"5293",2015-02-05,27.37,456200,27.37,"EIDO US Equity"
"5294",2015-02-06,27.23,599271,27.23,"EIDO US Equity"
"5295",2015-02-09,27.41,629911,27.41,"EIDO US Equity"
"5296",2015-02-10,27.11,1346842,27.11,"EIDO US Equity"
"5297",2015-02-11,26.9,677698,26.9,"EIDO US Equity"
"5298",2015-02-12,27.56,399534,27.56,"EIDO US Equity"
"5299",2015-02-13,27.72,543049,27.72,"EIDO US Equity"
"5300",2015-02-17,27.52,612362,27.52,"EIDO US Equity"
"5301",2015-02-18,27.58,338151,27.58,"EIDO US Equity"
"5302",2015-02-19,27.54,360262,27.54,"EIDO US Equity"
"5303",2015-02-20,27.81,327258,27.81,"EIDO US Equity"
"5304",2015-02-23,27.55,425684,27.55,"EIDO US Equity"
"5305",2015-02-24,27.75,517767,27.75,"EIDO US Equity"
"5306",2015-02-25,27.82,585880,27.82,"EIDO US Equity"
"5307",2015-02-26,27.9,540629,27.9,"EIDO US Equity"
"5308",2015-02-27,27.58,478576,27.58,"EIDO US Equity"
"5309",2015-03-02,27.89,429623,27.89,"EIDO US Equity"
"5310",2015-03-03,27.72,361550,27.72,"EIDO US Equity"
"5311",2015-03-04,27.3,503159,27.3,"EIDO US Equity"
"5312",2015-03-05,27.26,677831,27.26,"EIDO US Equity"
"5313",2015-03-06,27.14,1235643,27.14,"EIDO US Equity"
"5314",2015-03-09,27,1250521,27,"EIDO US Equity"
"5315",2015-03-10,26.5,1561600,26.5,"EIDO US Equity"
"5316",2015-03-11,26.55,714521,26.55,"EIDO US Equity"
"5317",2015-03-12,26.58,625396,26.58,"EIDO US Equity"
"5318",2015-03-13,26.37,680046,26.37,"EIDO US Equity"
"5319",2015-03-16,26.84,475703,26.84,"EIDO US Equity"
"5320",2015-03-17,26.78,1265548,26.78,"EIDO US Equity"
"5321",2015-03-18,27.37,1615086,27.37,"EIDO US Equity"
"5322",2015-03-19,27.07,484447,27.07,"EIDO US Equity"
"5323",2015-03-20,27.33,381213,27.33,"EIDO US Equity"
"5324",2015-03-23,27.28,259489,27.28,"EIDO US Equity"
"5325",2015-03-24,27.51,553660,27.51,"EIDO US Equity"
"5326",2015-03-25,26.83,402946,26.83,"EIDO US Equity"
"5327",2015-03-26,26.62,355407,26.62,"EIDO US Equity"
"5328",2015-03-27,26.98,349904,26.98,"EIDO US Equity"
"5329",2015-03-30,27.62,2105285,27.62,"EIDO US Equity"
"5330",2015-03-31,27.75,486984,27.75,"EIDO US Equity"
"5331",2015-04-01,27.75,434791,27.75,"EIDO US Equity"
"5332",2015-04-02,27.64,396517,27.64,"EIDO US Equity"
"5333",2015-04-06,27.97,384405,27.97,"EIDO US Equity"
"5334",2015-04-07,27.88,1178835,27.88,"EIDO US Equity"
"5335",2015-04-08,27.81,699540,27.81,"EIDO US Equity"
"5336",2015-04-09,27.99,707864,27.99,"EIDO US Equity"
"5337",2015-04-10,27.86,227766,27.86,"EIDO US Equity"
"5338",2015-04-13,27.21,495425,27.21,"EIDO US Equity"
"5339",2015-04-14,27.35,279121,27.35,"EIDO US Equity"
"5340",2015-04-15,27.6,317801,27.6,"EIDO US Equity"
"5341",2015-04-16,27.67,338671,27.67,"EIDO US Equity"
"5342",2015-04-17,27.58,578268,27.58,"EIDO US Equity"
"5343",2015-04-20,27.26,469776,27.26,"EIDO US Equity"
"5344",2015-04-21,27.53,382060,27.53,"EIDO US Equity"
"5345",2015-04-22,27.75,322997,27.75,"EIDO US Equity"
"5346",2015-04-23,27.64,198994,27.64,"EIDO US Equity"
"5347",2015-04-24,27.43,415298,27.43,"EIDO US Equity"
"5348",2015-04-27,26.39,555839,26.39,"EIDO US Equity"
"5349",2015-04-28,26.06,472031,26.06,"EIDO US Equity"
"5350",2015-04-29,25.46,1048027,25.46,"EIDO US Equity"
"5351",2015-04-30,24.76,1951528,24.76,"EIDO US Equity"
"5352",2015-05-01,24.84,903418,24.84,"EIDO US Equity"
"5353",2015-05-04,25.52,2426351,25.52,"EIDO US Equity"
"5354",2015-05-05,25.35,1430369,25.35,"EIDO US Equity"
"5355",2015-05-06,25.43,932983,25.43,"EIDO US Equity"
"5356",2015-05-07,25.49,753305,25.49,"EIDO US Equity"
"5357",2015-05-08,25.7,646390,25.7,"EIDO US Equity"
"5358",2015-05-11,25.38,331552,25.38,"EIDO US Equity"
"5359",2015-05-12,25.4,522518,25.4,"EIDO US Equity"
"5360",2015-05-13,25.91,1054001,25.91,"EIDO US Equity"
"5361",2015-05-14,26.08,461830,26.08,"EIDO US Equity"
"5362",2015-05-15,26.08,719496,26.08,"EIDO US Equity"
"5363",2015-05-18,25.84,488897,25.84,"EIDO US Equity"
"5364",2015-05-19,26.11,446170,26.11,"EIDO US Equity"
"5365",2015-05-20,26.28,485469,26.28,"EIDO US Equity"
"5366",2015-05-21,26.58,987244,26.58,"EIDO US Equity"
"5367",2015-05-22,26.32,407154,26.32,"EIDO US Equity"
"5368",2015-05-26,26.06,568338,26.06,"EIDO US Equity"
"5369",2015-05-27,25.97,459027,25.97,"EIDO US Equity"
"5370",2015-05-28,25.8,442757,25.8,"EIDO US Equity"
"5371",2015-05-29,25.71,756443,25.71,"EIDO US Equity"
"5372",2015-06-01,25.34,1626828,25.34,"EIDO US Equity"
"5373",2015-06-02,25.39,787199,25.39,"EIDO US Equity"
"5374",2015-06-03,24.97,638679,24.97,"EIDO US Equity"
"5375",2015-06-04,24.51,366122,24.51,"EIDO US Equity"
"5376",2015-06-05,24.38,660597,24.38,"EIDO US Equity"
"5377",2015-06-08,24,285885,24,"EIDO US Equity"
"5378",2015-06-09,23.57,847492,23.57,"EIDO US Equity"
"5379",2015-06-10,23.93,2002158,23.93,"EIDO US Equity"
"5380",2015-06-11,23.78,754022,23.78,"EIDO US Equity"
"5381",2015-06-12,23.6,504418,23.6,"EIDO US Equity"
"5382",2015-06-15,23.18,275160,23.18,"EIDO US Equity"
"5383",2015-06-16,23.58,416836,23.58,"EIDO US Equity"
"5384",2015-06-17,24.02,590935,24.02,"EIDO US Equity"
"5385",2015-06-18,24.19,541246,24.19,"EIDO US Equity"
"5386",2015-06-19,24.08,321600,24.08,"EIDO US Equity"
"5387",2015-06-22,24.07,335400,24.07,"EIDO US Equity"
"5388",2015-06-23,24.24,525016,24.24,"EIDO US Equity"
"5389",2015-06-24,23.97,348829,23.97,"EIDO US Equity"
"5390",2015-06-25,23.41,669510,23.7184,"EIDO US Equity"
"5391",2015-06-26,23.4,460231,23.7082,"EIDO US Equity"
"5392",2015-06-29,22.94,473800,23.2422,"EIDO US Equity"
"5393",2015-06-30,23.17,537004,23.4752,"EIDO US Equity"
"5394",2015-07-01,23.26,557302,23.5664,"EIDO US Equity"
"5395",2015-07-02,23.73,983411,24.0426,"EIDO US Equity"
"5396",2015-07-06,23.43,369090,23.7386,"EIDO US Equity"
"5397",2015-07-07,23.44,603994,23.7488,"EIDO US Equity"
"5398",2015-07-08,23.07,605175,23.3739,"EIDO US Equity"
"5399",2015-07-09,22.8,389076,23.1003,"EIDO US Equity"
"5400",2015-07-10,23.44,474243,23.7488,"EIDO US Equity"
"5401",2015-07-13,23.5,369280,23.8095,"EIDO US Equity"
"5402",2015-07-14,23.63,241188,23.9413,"EIDO US Equity"
"5403",2015-07-15,23.1,327221,23.4043,"EIDO US Equity"
"5404",2015-07-16,23.37,170564,23.6778,"EIDO US Equity"
"5405",2015-07-17,23.31,235016,23.617,"EIDO US Equity"
"5406",2015-07-20,23.25,253788,23.5562,"EIDO US Equity"
"5407",2015-07-21,23.21,238087,23.5157,"EIDO US Equity"
"5408",2015-07-22,23.07,202882,23.3739,"EIDO US Equity"
"5409",2015-07-23,22.97,355064,23.2726,"EIDO US Equity"
"5410",2015-07-24,22.56,553637,22.8572,"EIDO US Equity"
"5411",2015-07-27,22.02,625293,22.31,"EIDO US Equity"
"5412",2015-07-28,22,504200,22.2898,"EIDO US Equity"
"5413",2015-07-29,22.13,594752,22.4215,"EIDO US Equity"
"5414",2015-07-30,22.01,673240,22.2999,"EIDO US Equity"
"5415",2015-07-31,22.54,861990,22.8369,"EIDO US Equity"
"5416",2015-08-03,22.32,694537,22.614,"EIDO US Equity"
"5417",2015-08-04,22.38,368390,22.6748,"EIDO US Equity"
"5418",2015-08-05,22.73,305865,23.0294,"EIDO US Equity"
"5419",2015-08-06,22.52,348104,22.8166,"EIDO US Equity"
"5420",2015-08-07,22.2,224292,22.4924,"EIDO US Equity"
"5421",2015-08-10,22.47,236994,22.766,"EIDO US Equity"
"5422",2015-08-11,21.31,1121225,21.5907,"EIDO US Equity"
"5423",2015-08-12,20.29,1368985,20.5573,"EIDO US Equity"
"5424",2015-08-13,20.7,548892,20.9727,"EIDO US Equity"
